planName,skillLevel,goal,equipment,durationMinutes,focus,exercises
Beginner Endurance Plan #921,Beginner,Endurance,Kettlebell,20,Endurance,Jogging;Jumping Jacks;Rowing Machine
Beginner Fat Loss Plan #922,Beginner,Fat Loss,Kettlebell,35,Fat Loss,High Knees;Mountain Climbers;Jumping Jacks
Pro Fat Loss Plan #923,Pro,Fat Loss,None,15,Fat Loss,Intense Battle Ropes;Assault Bike Sprints;Weighted Burpees
Pro Fat Loss Plan #924,Pro,Fat Loss,None,15,Fat Loss,Intense Battle Ropes;Assault Bike Sprints;Weighted Burpees
Beginner Stamina Plan #925,Beginner,Stamina,Kettlebell,30,Stamina,Jump Rope;Stair Climber;Shuttle Runs
Pro Fat Loss Plan #926,Pro,Fat Loss,Kettlebell,15,Fat Loss,Intense Battle Ropes;Assault Bike Sprints;Weighted Burpees
Pro Stamina Plan #927,Pro,Stamina,None,25,Stamina,Full Body Circuit Training;Advanced Stair Climber;Heavy Rope Jumps
Beginner Power Plan #928,Beginner,Power,None,30,Power,Default Exercises;Go Here
Pro Endurance Plan #929,Pro,Endurance,None,35,Endurance,Intense Swimming Intervals;Long Distance Running;Cycling Sprints
Beginner Endurance Plan #930,Beginner,Endurance,Kettlebell,35,Endurance,Jogging;Jumping Jacks;Rowing Machine
Beginner Power Plan #931,Beginner,Power,None,20,Power,Default Exercises;Go Here
Pro Fat Loss Plan #932,Pro,Fat Loss,Gym,40,Fat Loss,Intense Battle Ropes;Assault Bike Sprints;Weighted Burpees
Beginner Endurance Plan #933,Beginner,Endurance,None,30,Endurance,Jogging;Jumping Jacks;Rowing Machine
Pro Endurance Plan #934,Pro,Endurance,Kettlebell,40,Endurance,Intense Swimming Intervals;Long Distance Running;Cycling Sprints
Intermediate Power Plan #935,Intermediate,Power,Gym,20,Power,Box Jumps;Kettlebell Swings;Medicine Ball Slams
Intermediate Stamina Plan #936,Intermediate,Stamina,None,20,Stamina,Assault Bike;Circuit Training;Rowing Machine
Beginner Power Plan #937,Beginner,Power,Gym,40,Power,Default Exercises;Go Here
Pro Endurance Plan #938,Pro,Endurance,None,30,Endurance,Intense Swimming Intervals;Long Distance Running;Cycling Sprints
Pro Stamina Plan #939,Pro,Stamina,Gym,30,Stamina,Full Body Circuit Training;Advanced Stair Climber;Heavy Rope Jumps
Intermediate Stamina Plan #940,Intermediate,Stamina,Gym,15,Stamina,Assault Bike;Circuit Training;Rowing Machine
Beginner Power Plan #941,Beginner,Power,None,30,Power,Default Exercises;Go Here
Beginner Endurance Plan #942,Beginner,Endurance,None,15,Endurance,Jogging;Jumping Jacks;Rowing Machine
Pro Stamina Plan #943,Pro,Stamina,Kettlebell,35,Stamina,Full Body Circuit Training;Advanced Stair Climber;Heavy Rope Jumps
Pro Stamina Plan #944,Pro,Stamina,Gym,35,Stamina,Full Body Circuit Training;Advanced Stair Climber;Heavy Rope Jumps
Pro Endurance Plan #945,Pro,Endurance,Kettlebell,20,Endurance,Intense Swimming Intervals;Long Distance Running;Cycling Sprints
Pro Fat Loss Plan #946,Pro,Fat Loss,Gym,15,Fat Loss,Intense Battle Ropes;Assault Bike Sprints;Weighted Burpees
Pro Stamina Plan #947,Pro,Stamina,Kettlebell,40,Stamina,Full Body Circuit Training;Advanced Stair Climber;Heavy Rope Jumps
Beginner Endurance Plan #948,Beginner,Endurance,Gym,20,Endurance,Jogging;Jumping Jacks;Rowing Machine
Pro Power Plan #949,Pro,Power,None,40,Power,Advanced Box Jumps;Heavy Kettlebell Swings;Plyometric Push-ups
Intermediate Power Plan #950,Intermediate,Power,Gym,40,Power,Box Jumps;Kettlebell Swings;Medicine Ball Slams
Beginner Power Plan #951,Beginner,Power,Gym,20,Power,Default Exercises;Go Here
Pro Endurance Plan #952,Pro,Endurance,Gym,15,Endurance,Intense Swimming Intervals;Long Distance Running;Cycling Sprints
Intermediate Fat Loss Plan #953,Intermediate,Fat Loss,None,15,Fat Loss,HIIT Sprints;Battle Ropes;Burpees
Intermediate Endurance Plan #954,Intermediate,Endurance,Kettlebell,40,Endurance,Interval Running;Cycling;Swimming
Beginner Fat Loss Plan #955,Beginner,Fat Loss,Gym,15,Fat Loss,High Knees;Mountain Climbers;Jumping Jacks
Pro Endurance Plan #956,Pro,Endurance,Gym,25,Endurance,Intense Swimming Intervals;Long Distance Running;Cycling Sprints
Pro Fat Loss Plan #957,Pro,Fat Loss,None,20,Fat Loss,Intense Battle Ropes;Assault Bike Sprints;Weighted Burpees
Intermediate Stamina Plan #958,Intermediate,Stamina,Gym,30,Stamina,Assault Bike;Circuit Training;Rowing Machine
Beginner Fat Loss Plan #959,Beginner,Fat Loss,Gym,15,Fat Loss,High Knees;Mountain Climbers;Jumping Jacks
Beginner Endurance Plan #960,Beginner,Endurance,None,15,Endurance,Jogging;Jumping Jacks;Rowing Machine
Beginner Endurance Plan #961,Beginner,Endurance,Kettlebell,20,Endurance,Jogging;Jumping Jacks;Rowing Machine
Beginner Stamina Plan #962,Beginner,Stamina,Gym,20,Stamina,Jump Rope;Stair Climber;Shuttle Runs
Beginner Stamina Plan #963,Beginner,Stamina,Kettlebell,25,Stamina,Jump Rope;Stair Climber;Shuttle Runs
Beginner Endurance Plan #964,Beginner,Endurance,Kettlebell,40,Endurance,Jogging;Jumping Jacks;Rowing Machine
Pro Power Plan #965,Pro,Power,Gym,30,Power,Advanced Box Jumps;Heavy Kettlebell Swings;Plyometric Push-ups
Pro Endurance Plan #966,Pro,Endurance,Kettlebell,15,Endurance,Intense Swimming Intervals;Long Distance Running;Cycling Sprints
Pro Endurance Plan #967,Pro,Endurance,None,15,Endurance,Intense Swimming Intervals;Long Distance Running;Cycling Sprints
Intermediate Endurance Plan #968,Intermediate,Endurance,None,15,Endurance,Interval Running;Cycling;Swimming
Intermediate Stamina Plan #969,Intermediate,Stamina,Kettlebell,20,Stamina,Assault Bike;Circuit Training;Rowing Machine
Intermediate Power Plan #970,Intermediate,Power,None,35,Power,Box Jumps;Kettlebell Swings;Medicine Ball Slams
Pro Endurance Plan #971,Pro,Endurance,Kettlebell,40,Endurance,Intense Swimming Intervals;Long Distance Running;Cycling Sprints
Beginner Fat Loss Plan #972,Beginner,Fat Loss,Kettlebell,15,Fat Loss,High Knees;Mountain Climbers;Jumping Jacks
Beginner Endurance Plan #973,Beginner,Endurance,None,40,Endurance,Jogging;Jumping Jacks;Rowing Machine
Beginner Endurance Plan #974,Beginner,Endurance,None,20,Endurance,Jogging;Jumping Jacks;Rowing Machine
Intermediate Endurance Plan #975,Intermediate,Endurance,Kettlebell,40,Endurance,Interval Running;Cycling;Swimming
Beginner Fat Loss Plan #976,Beginner,Fat Loss,None,30,Fat Loss,High Knees;Mountain Climbers;Jumping Jacks
Intermediate Endurance Plan #977,Intermediate,Endurance,None,40,Endurance,Interval Running;Cycling;Swimming
Intermediate Endurance Plan #978,Intermediate,Endurance,None,20,Endurance,Interval Running;Cycling;Swimming
Beginner Endurance Plan #979,Beginner,Endurance,Kettlebell,15,Endurance,Jogging;Jumping Jacks;Rowing Machine
Beginner Endurance Plan #980,Beginner,Endurance,Kettlebell,25,Endurance,Jogging;Jumping Jacks;Rowing Machine
Pro Endurance Plan #981,Pro,Endurance,Gym,20,Endurance,Intense Swimming Intervals;Long Distance Running;Cycling Sprints
Intermediate Stamina Plan #982,Intermediate,Stamina,Gym,35,Stamina,Assault Bike;Circuit Training;Rowing Machine
Pro Fat Loss Plan #983,Pro,Fat Loss,None,30,Fat Loss,Intense Battle Ropes;Assault Bike Sprints;Weighted Burpees
Beginner Power Plan #984,Beginner,Power,None,15,Power,Default Exercises;Go Here
Intermediate Power Plan #985,Intermediate,Power,None,25,Power,Box Jumps;Kettlebell Swings;Medicine Ball Slams
Beginner Endurance Plan #986,Beginner,Endurance,Kettlebell,25,Endurance,Jogging;Jumping Jacks;Rowing Machine
Intermediate Power Plan #987,Intermediate,Power,Kettlebell,40,Power,Box Jumps;Kettlebell Swings;Medicine Ball Slams
Beginner Stamina Plan #988,Beginner,Stamina,Gym,25,Stamina,Jump Rope;Stair Climber;Shuttle Runs
Beginner Power Plan #989,Beginner,Power,None,30,Power,Default Exercises;Go Here
Beginner Fat Loss Plan #990,Beginner,Fat Loss,Kettlebell,30,Fat Loss,High Knees;Mountain Climbers;Jumping Jacks
Beginner Endurance Plan #991,Beginner,Endurance,None,35,Endurance,Jogging;Jumping Jacks;Rowing Machine
Intermediate Stamina Plan #992,Intermediate,Stamina,Kettlebell,20,Stamina,Assault Bike;Circuit Training;Rowing Machine
Intermediate Fat Loss Plan #993,Intermediate,Fat Loss,Gym,30,Fat Loss,HIIT Sprints;Battle Ropes;Burpees
Intermediate Endurance Plan #994,Intermediate,Endurance,Kettlebell,25,Endurance,Interval Running;Cycling;Swimming
Pro Fat Loss Plan #995,Pro,Fat Loss,None,40,Fat Loss,Intense Battle Ropes;Assault Bike Sprints;Weighted Burpees
Intermediate Stamina Plan #996,Intermediate,Stamina,None,15,Stamina,Assault Bike;Circuit Training;Rowing Machine
Beginner Power Plan #997,Beginner,Power,Kettlebell,20,Power,Default Exercises;Go Here
Beginner Stamina Plan #998,Beginner,Stamina,Kettlebell,30,Stamina,Jump Rope;Stair Climber;Shuttle Runs
Beginner Stamina Plan #999,Beginner,Stamina,None,20,Stamina,Jump Rope;Stair Climber;Shuttle Runs
Pro Power Plan #1000,Pro,Power,Kettlebell,25,Power,Advanced Box Jumps;Heavy Kettlebell Swings;Plyometric Push-ups
